date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized
2020-10-18,HRV,Europe,Croatia,25580.0,819.0,734.2860000000002,363.0,8.0,5.5710000000000015,1.65,0.134,548.0,134.259,,526.028,,,,,,4081657.0,73.726,,,,0.13281132128037018,0.0706468671138897,0.03625438157235854,0.04699180091452045,,,0.18304172274562586
2020-10-19,HRV,Europe,Croatia,25973.0,393.0,764.571,374.0,11.0,6.714,1.65,0.135,571.0,139.894,,,,,,,,4081657.0,73.726,,,,0.13829007795989448,0.08514145858959889,0.03735603405107662,0.04771379074052641,,,0.1907806191117093
2020-10-20,HRV,Europe,Croatia,26863.0,890.0,838.571,382.0,8.0,7.4289999999999985,1.68,0.146,574.0,140.629,,,,,,,,4081657.0,73.726,,,,0.15167716708932485,0.09420850400091303,0.03815723585378068,0.049348831313415234,,,0.1917900403768506
2020-10-21,HRV,Europe,Croatia,28287.0,1424.0,935.143,393.0,11.0,8.429,1.71,0.156,622.0,152.389,,,,,,,,4081657.0,73.726,,,,0.16914768021645116,0.10688968639435943,0.03925888833249875,0.05196489623003735,,,0.20794078061911173
2020-10-22,HRV,Europe,Croatia,29850.0,1563.0,1045.143,406.0,13.0,8.857000000000003,1.73,0.173,661.0,161.944,,,,,,,,4081657.0,73.726,,,,0.18904740730073955,0.11231723245875448,0.040560841261892834,0.054836321415908384,,,0.22106325706594887
2020-10-23,HRV,Europe,Croatia,31717.0,1867.0,1150.286,413.0,7.0,9.714,1.75,0.183,716.0,175.419,,,,,,,,4081657.0,73.726,,,,0.2080684709809517,0.123185005769938,0.041261892839258886,0.058266232370496523,,,0.2395693135935397
2020-10-24,HRV,Europe,Croatia,33959.0,2242.0,1314.0,429.0,16.0,10.571,1.75,0.204,731.0,179.09400000000005,,,,,,,,4081657.0,73.726,,,,0.2376854157071079,0.1340527790811215,0.042864296444667,0.06238506491478499,,,0.2446164199192463
2020-10-25,HRV,Europe,Croatia,36380.0,2421.0,1542.8570000000002,437.0,8.0,10.571,1.71,0.222,825.0,202.124,,825.753,,,,,,4081657.0,73.726,,,,0.2790871597191896,0.1340527790811215,0.043665498247371065,0.06683274269789043,,,0.2762449528936743
2020-10-26,HRV,Europe,Croatia,37208.0,828.0,1605.0,452.0,15.0,11.143,1.6,0.23,864.0,211.679,,,,,,,,4081657.0,73.726,,,,0.2903292391755435,0.14130641541017286,0.04516775162744116,0.06835388156794879,,,0.2893674293405114
2020-10-27,HRV,Europe,Croatia,38621.0,1413.0,1679.714,470.0,18.0,12.571,1.54,0.23,897.0,219.764,,,,,,,,4081657.0,73.726,,,,0.3038454956244119,0.15941514386801425,0.046970455683525286,0.0709497381179397,,,0.3004710632570659
2020-10-28,HRV,Europe,Croatia,40999.0,2378.0,1816.0,493.0,23.0,14.286,1.5,0.247,932.0,228.33900000000003,,,,,,,,4081657.0,73.726,,,,0.3285005338554057,0.1811633716727748,0.04927391086629945,0.0753184195587595,,,0.31224764468371463
2020-10-29,HRV,Europe,Croatia,43775.0,2776.0,1989.286,511.0,18.0,15.0,1.46,0.256,985.0,241.324,,,,,,,,4081657.0,73.726,,,,0.3598491166511148,0.19021773590169547,0.05107661492238358,0.08041827644678126,,,0.3300807537012113
2020-10-30,HRV,Europe,Croatia,46547.0,2772.0,2118.571,531.0,20.0,16.857,1.41,0.263,1027.0,251.613,,,,,,,,4081657.0,73.726,,,,0.3832376277064986,0.21376669160632536,0.05307961942914372,0.08551078483784623,,,0.3442126514131897
2020-10-31,HRV,Europe,Croatia,49316.0,2769.0,2193.857,546.0,15.0,16.714000000000002,1.35,0.27,1049.0,257.003,,,,,,,,4081657.0,73.726,,,,0.3968573627362053,0.21195328252406254,0.054581872809213824,0.09059778185619358,,,0.3516150740242261
2020-11-01,HRV,Europe,Croatia,51495.0,2179.0,2159.286,562.0,16.0,17.857,1.29,0.268,1097.0,268.763,,1090.275,,,,,,4081657.0,73.726,,,,0.3906032403268332,0.2264478739997717,0.05618427641462193,0.0946008755734124,,,0.3677658142664872
2020-11-02,HRV,Europe,Croatia,52660.0,1165.0,2207.429,594.0,32.0,20.286,1.25,0.268,1127.0,276.113,,,,,,,,4081657.0,73.726,,,,0.3993126272451868,0.2572504660334529,0.05938908362543816,0.09674112531208147,,,0.3778600269179004
2020-11-03,HRV,Europe,Croatia,54087.0,1427.0,2209.429,628.0,34.0,22.571,1.2,0.274,1192.0,292.038,,,,,,,,4081657.0,73.726,,,,0.3996744404649011,0.28622696780247786,0.0627941912869304,0.0993627016014212,,,0.3997308209959623
2020-11-04,HRV,Europe,Croatia,56567.0,2480.0,2224.0,654.0,26.0,23.0,1.17,0.273,1221.0,299.143,,,,,,,,4081657.0,73.726,,,,0.40231043067712985,0.2916671950492664,0.06539809714571858,0.10391876971463948,,,0.4094885598923284
2020-11-05,HRV,Europe,Croatia,59415.0,2848.0,2234.286,683.0,29.0,24.571,1.16,0.278,1278.0,313.108,,,,,,,,4081657.0,73.726,,,,0.4041712360661207,0.3115893325893706,0.06830245368052078,0.10915089954788372,,,0.42866756393001343
2020-11-06,HRV,Europe,Croatia,62305.0,2890.0,2251.143,717.0,34.0,26.571,1.15,0.28,1307.0,320.213,,,,,,,,4081657.0,73.726,,,,0.40722077878848295,0.3369516973762633,0.07170756134201302,0.11446018859917438,,,0.4384253028263795
2020-11-07,HRV,Europe,Croatia,64704.0,2399.0,2198.286,752.0,35.0,29.429,1.14,0.274,1330.0,325.848,,,,,,,,4081657.0,73.726,,,,0.3976585981112627,0.3731945166567331,0.07521281922884326,0.1188674496490174,,,0.4461641991924629
2020-11-08,HRV,Europe,Croatia,67247.0,2543.0,2250.286,794.0,42.0,33.143,1.15,0.277,1396.0,342.0180000000001,,1307.525,,,,,,4081657.0,73.726,,,,0.40706574182383537,0.4202924280659929,0.07941912869303956,0.12353925658930535,,,0.468371467025572
2020-11-09,HRV,Europe,Croatia,68776.0,1529.0,2302.286,832.0,38.0,34.0,1.14,0.28,1451.0,355.49300000000005,,,,,,,,4081657.0,73.726,,,,0.416472885536408,0.4311602013771764,0.08322483725588382,0.12634821955104356,,,0.4868775235531628
2020-11-10,HRV,Europe,Croatia,70243.0,1467.0,2308.0,865.0,33.0,33.857,1.1,0.277,1513.0,370.68300000000005,,,,,,,,4081657.0,73.726,,,,0.4175065859051319,0.4293467922949136,0.08652979469203806,0.1290432808099513,,,0.5077388963660834
2020-11-11,HRV,Europe,Croatia,72840.0,2597.0,2324.714,893.0,28.0,34.143,1.09,0.277,1545.0,378.523,,,,,,,,4081657.0,73.726,,,,0.4205302589822846,0.4329736104594393,0.08933400100150225,0.13381429245915613,,,0.5185060565275909
2020-11-12,HRV,Europe,Croatia,75922.0,3082.0,2358.143,925.0,32.0,34.571,1.09,0.275,1598.0,391.508,,,,,,,,4081657.0,73.726,,,,0.4265777860431999,0.4384011565238343,0.09253880821231847,0.1394763093643734,,,0.5363391655450874
2020-11-13,HRV,Europe,Croatia,78978.0,3056.0,2381.857,968.0,43.0,35.857,1.1,0.277,1620.0,396.898,,,,,,,,4081657.0,73.726,,,,0.4308678053893527,0.4547091570818063,0.0968452679018528,0.1450905610393714,,,0.5437415881561238
2020-11-14,HRV,Europe,Croatia,81844.0,2866.0,2448.571,1006.0,38.0,36.286,1.1,0.28,1655.0,405.473,,,,,,,,4081657.0,73.726,,,,0.4429368089593637,0.4601493843285948,0.10065097646469703,0.15035575910892124,,,0.5555181695827726
2020-11-15,HRV,Europe,Croatia,84206.0,2362.0,2422.714,1049.0,43.0,36.429,1.11,0.28,1710.0,418.948,,1523.77,,,,,,4081657.0,73.726,,,,0.4382591067482869,0.4619627934108577,0.10495743615423136,0.15469504656191382,,,0.5740242261103634
2020-11-16,HRV,Europe,Croatia,85519.0,1313.0,2391.857,1082.0,33.0,35.714,1.11,0.28,1816.0,444.917,,,,,,,,4081657.0,73.726,,,,0.4326768714879243,0.4528957479995434,0.1082623935903856,0.15710719068798465,,,0.6096904441453567
2020-11-17,HRV,Europe,Croatia,87464.0,1945.0,2460.143,1113.0,31.0,35.429,1.12,0.29100000000000004,1827.0,447.612,,,,,,,,4081657.0,73.726,,,,0.4450302602486309,0.4492816110174113,0.1113670505758638,0.16068039733323045,,,0.6133916554508748
2020-11-18,HRV,Europe,Croatia,90715.0,3251.0,2553.571,1151.0,38.0,36.857,1.12,0.305,1878.0,460.107,,,,,,,,4081657.0,73.726,,,,0.4619320029943663,0.4673903394752527,0.11517275913870804,0.16665288823487265,,,0.6305518169582772
2020-11-19,HRV,Europe,Croatia,93879.0,3164.0,2565.286,1200.0,49.0,39.286,1.11,0.314,1944.0,476.277,,,,,,,,4081657.0,73.726,,,,0.464051323928843,0.4981929315089339,0.1200801201802704,0.17246554932770436,,,0.6527590847913862
2020-11-20,HRV,Europe,Croatia,96837.0,2958.0,2551.286,1257.0,57.0,41.286,1.13,0.318,1992.0,488.037,,,,,,,,4081657.0,73.726,,,,0.4615186313908426,0.5235552962958266,0.1257886830245368,0.1778997628272607,,,0.6689098250336474
2020-11-21,HRV,Europe,Croatia,100410.0,3573.0,2652.286,1304.0,47.0,42.57100000000001,1.17,0.329,1981.0,485.342,,,,,,,,4081657.0,73.726,,,,0.4797901989864165,0.5398506156714052,0.13049574361542313,0.1844638077339256,,,0.6652086137281292
2020-11-22,HRV,Europe,Croatia,103718.0,3308.0,2787.429,1353.0,49.0,43.429,1.19,0.34,2031.0,497.592,,1616.303,,,,,,4081657.0,73.726,,,,0.5042384609623436,0.5507310701649821,0.13540310465698546,0.19054101471720228,,,0.6820323014804845
2020-11-23,HRV,Europe,Croatia,105691.0,1973.0,2881.7140000000004,1398.0,45.0,45.143,1.18,0.344,2060.0,504.697,,,,,,,,4081657.0,73.726,,,,0.5212952406727267,0.5724666167873492,0.13990986479719578,0.1941656608411457,,,0.6917900403768505
2020-11-24,HRV,Europe,Croatia,108014.0,2323.0,2935.7140000000004,1445.0,47.0,47.429,1.16,0.34,2093.0,512.7819999999998,,,,,,,,4081657.0,73.726,,,,0.5310641976050137,0.6014557997387676,0.1446169253880821,0.19843330044880944,,,0.7028936742934051
2020-11-25,HRV,Europe,Croatia,111617.0,3603.0,2986.0,1501.0,56.0,50.0,1.14,0.34,2136.0,523.317,,,,,,,,4081657.0,73.726,,,,0.5401612673882912,0.6340591196723182,0.15022533800701052,0.2050524590826504,,,0.7173620457604307
2020-11-26,HRV,Europe,Croatia,115626.0,4009.0,3106.7140000000004,1552.0,51.0,50.286,1.14,0.339,2171.0,531.8919999999998,,,,,,,,4081657.0,73.726,,,,0.5619992278905892,0.6376859378368439,0.15533299949924886,0.2124174901576069,,,0.7291386271870794
2020-11-27,HRV,Europe,Croatia,119706.0,4080.0,3267.0,1600.0,48.0,49.0,1.14,0.342,2240.0,548.797,,,,,,,,4081657.0,73.726,,,,0.590996024758155,0.6213779372788719,0.1601402103154732,0.21991295705354666,,,0.7523553162853297
2020-11-28,HRV,Europe,Croatia,123693.0,3987.0,3326.143,1655.0,55.0,50.143,1.13,0.341,2221.0,544.1419999999998,,,,,,,,4081657.0,73.726,,,,0.6016953843849375,0.6358725287545811,0.16564847270906358,0.22723757139524076,,,0.7459623149394347
2020-11-29,HRV,Europe,Croatia,126612.0,2919.0,3270.571,1712.0,57.0,51.286,1.12,0.34,2273.0,556.882,,1813.437,,,,,,4081657.0,73.726,,,,0.5916420422619549,0.6503671202302903,0.17135703555332998,0.23260013704946825,,,0.7634589502018843
2020-11-30,HRV,Europe,Croatia,128442.0,1830.0,3250.143,1786.0,74.0,55.429,1.11,0.343,2358.0,577.707,,,,,,,,4081657.0,73.726,,,,0.5879464820357928,0.7029052588863385,0.1787681522283425,0.23596207440720596,,,0.7920592193808883
2020-12-01,HRV,Europe,Croatia,131342.0,2900.0,3332.571,1861.0,75.0,59.429,1.09,0.348,2351.0,575.992,,,,,,,,4081657.0,73.726,,,,0.6028582520730993,0.753629988460124,0.18627941912869306,0.2412897347008886,,,0.7897039030955585
2020-12-02,HRV,Europe,Croatia,134881.0,3539.0,3323.429,1916.0,55.0,59.286,1.07,0.348,2408.0,589.956,,,,,,,,4081657.0,73.726,,,,0.6012044038457851,0.7518165793778612,0.19178768152228345,0.2477913173834207,,,0.8088829071332436
2020-12-03,HRV,Europe,Croatia,139415.0,4534.0,3398.429,1964.0,48.0,58.857,1.07,0.358,2501.0,612.741,,,,,,,,4081657.0,73.726,,,,0.6147723995850727,0.7463763521310727,0.19659489233850772,0.2561208386839577,,,0.8401749663526245
2020-12-04,HRV,Europe,Croatia,143370.0,3955.0,3380.571,2032.0,68.0,61.714,1.07,0.358,2527.0,619.111,,,,,,,,4081657.0,73.726,,,,0.6115417693462434,0.782606490229149,0.20340510766149225,0.26338666504999736,,,0.8489232839838492
2020-12-05,HRV,Europe,Croatia,147454.0,4084.0,3394.429,2102.0,70.0,63.857,1.07,0.363,2514.0,615.9259999999998,,,,,,,,4081657.0,73.726,,,,0.6140487731456441,0.8097822640983046,0.21041562343515272,0.2708894804428939,,,0.8445491251682369
2020-12-06,HRV,Europe,Croatia,150353.0,2899.0,3391.571,2174.0,72.0,66.0,1.07,0.35700000000000004,2543.0,623.031,,2204.689,,,,,,4081657.0,73.726,,,,0.6135317420546722,0.83695803796746,0.2176264396594892,0.2762153036123374,,,0.854306864064603
2020-12-07,HRV,Europe,Croatia,152239.0,1886.0,3399.571,2233.0,59.0,63.857,1.07,0.35600000000000004,2629.0,644.101,,,,,,,,4081657.0,73.726,,,,0.6149789949335295,0.8097822640983046,0.22353530295443166,0.2796801199274703,,,0.8832436069986541
2020-12-08,HRV,Europe,Croatia,154852.0,2613.0,3358.571,2298.0,65.0,62.429,1.06,0.35600000000000004,2660.0,651.696,,,,,,,,4081657.0,73.726,,,,0.6075618239293857,0.791673535640463,0.2300450676014021,0.2844805255645024,,,0.8936742934051144
2020-12-09,HRV,Europe,Croatia,159372.0,4520.0,3498.7140000000004,2367.0,69.0,64.429,1.06,0.35700000000000004,2703.0,662.2310000000001,,,,,,,,4081657.0,73.726,,,,0.6329146189545988,0.8170359004273559,0.2369554331497246,0.2927843271256905,,,0.90814266487214
2020-12-10,HRV,Europe,Croatia,163992.0,4620.0,3511.0,2420.0,53.0,65.143,1.05,0.354,2754.0,674.7260000000001,,,,,,,,4081657.0,73.726,,,,0.6351372375633038,0.8260902646562766,0.2422633950926389,0.3012718411107988,,,0.9253028263795424
2020-12-11,HRV,Europe,Croatia,168388.0,4396.0,3574.0,2484.0,64.0,64.571,1.04,0.355,2802.0,686.4860000000001,,,,,,,,4081657.0,73.726,,,,0.6465343539843054,0.8188366283272253,0.2486730095142714,0.3093478392663261,,,0.9414535666218036
2020-12-12,HRV,Europe,Croatia,172523.0,4135.0,3581.286,2562.0,78.0,65.714,1.02,0.353,2792.0,684.0360000000002,,,,,,,,4081657.0,73.726,,,,0.6478524395437246,0.8333312198029345,0.256484727090636,0.3169443479954219,,,0.9380888290713324
2020-12-13,HRV,Europe,Croatia,175886.0,3363.0,3647.571,2640.0,78.0,66.571,0.99,0.358,2864.0,701.676,,2347.511,,,,,,4081657.0,73.726,,,,0.6598438341781071,0.844198993114118,0.2642964446670005,0.3231225968118546,,,0.962314939434724
2020-12-14,HRV,Europe,Croatia,177358.0,1472.0,3588.429,2705.0,65.0,67.429,0.95,0.35,2857.0,699.961,,,,,,,,4081657.0,73.726,,,,0.6491446554579344,0.8550794476076949,0.270806209313971,0.3258268436919584,,,0.9599596231493944
2020-12-15,HRV,Europe,Croatia,179718.0,2360.0,3552.286,2778.0,73.0,68.571,0.9,0.34600000000000003,2897.0,709.7610000000002,,,,,,,,4081657.0,73.726,,,,0.6426061478578667,0.8695613579010106,0.2781171757636455,0.33016245689647256,,,0.9734185733512786
2020-12-16,HRV,Europe,Croatia,183045.0,3327.0,3381.857,2870.0,92.0,71.857,0.86,0.335,2907.0,712.211,,,,,,,,4081657.0,73.726,,,,0.6117744152465197,0.9112317232458754,0.2873309964947421,0.33627456924029403,,,0.9767833109017496
2020-12-17,HRV,Europe,Croatia,186963.0,3918.0,3281.571,2955.0,85.0,76.429,0.84,0.324,2943.0,721.0310000000002,,,,,,,,4081657.0,73.726,,,,0.5936320149703839,0.9692100891487122,0.2958437656484727,0.34347242200948325,,,0.9888963660834454
2020-12-18,HRV,Europe,Croatia,190235.0,3272.0,3121.0,3023.0,68.0,77.0,0.82,0.312,2918.0,714.9060000000002,,,,,,,,4081657.0,73.726,,,,0.5645836597190087,0.97645104429537,0.3026539809714572,0.34948349252014865,,,0.9804845222072678
2020-12-19,HRV,Europe,Croatia,192987.0,2752.0,2923.429,3101.0,78.0,77.0,0.8,0.306,2873.0,703.8810000000002,,,,,,,,4081657.0,73.726,,,,0.5288417599029184,0.97645104429537,0.3104656985478217,0.35453925842642964,,,0.965343203230148
2020-12-20,HRV,Europe,Croatia,194962.0,1975.0,2725.143,3177.0,76.0,76.714,0.77,0.294,2976.0,729.1160000000001,,2179.544,,,,,,4081657.0,73.726,,,,0.4929705118607801,0.9728242261308444,0.3180771156735103,0.3581675787988514,,,1.0
2020-12-21,HRV,Europe,Croatia,195728.0,766.0,2624.286,3257.0,80.0,78.857,0.74,0.274,2956.0,724.216,,,,,,,,4081657.0,73.726,,,,0.4747248139104158,1.0,0.3260891337005508,0.3595748159660793,,,0.993270524899058
2020-12-22,HRV,Europe,Croatia,197323.0,1595.0,2515.0,3328.0,71.0,78.571,0.7,0.261,2895.0,709.2710000000002,,,,,,,,4081657.0,73.726,,,,0.4549542541455655,0.9963731818354744,0.3331997996995493,0.3625050291276048,,,0.9727456258411844
2020-12-23,HRV,Europe,Croatia,200086.0,2763.0,2434.429,3394.0,66.0,74.857,0.66,0.257,2843.0,696.5310000000002,,,,,,,,4081657.0,73.726,,,,0.4403784276827637,0.9492752704262144,0.3398097145718578,0.36758100340051697,,,0.9552489905787348
2020-12-24,HRV,Europe,Croatia,202319.0,2233.0,2193.714,3464.0,70.0,72.714,0.61,0.246,2749.0,673.5010000000002,,,,,,,,4081657.0,73.726,,,,0.3968314930909957,0.9220994965570588,0.3468202303455183,0.3716833018266527,,,0.9236204576043068
2020-12-25,HRV,Europe,Croatia,203962.0,1643.0,1961.0,3548.0,84.0,75.0,0.58,0.238,2662.0,652.186,,,,,,,,4081657.0,73.726,,,,0.3547319922846949,0.9510886795084774,0.3552328492739109,0.3747016969516598,,,0.8943472409152086
2020-12-26,HRV,Europe,Croatia,204312.0,350.0,1617.8570000000002,3613.0,65.0,73.143,0.55,0.221,2664.0,652.6759999999998,,,,,,,,4081657.0,73.726,,,,0.29265515545847715,0.9275397238038476,0.36174261392088136,0.3753446904353801,,,0.8950201884253028
2020-12-27,HRV,Europe,Croatia,204930.0,618.0,1424.0,3671.0,58.0,70.571,0.6,0.212,2691.0,659.291,,1694.754,,,,,,4081657.0,73.726,,,,0.2575851427913963,0.8949237226879034,0.36755132699048576,0.37648003321520623,,,0.9041049798115748
2020-12-28,HRV,Europe,Croatia,205246.0,316.0,1359.714,3739.0,68.0,68.857,0.65,0.228,2720.0,666.3960000000002,,,,,,,,4081657.0,73.726,,,,0.2459553804701184,0.8731881760655363,0.37436154231347024,0.37706056447479375,,,0.9138627187079408
2020-12-29,HRV,Europe,Croatia,206596.0,1350.0,1324.714,3795.0,56.0,66.714,0.69,0.232,2654.0,650.226,,,,,,,,4081657.0,73.726,,,,0.2396236491251176,0.8460124021963807,0.3799699549323986,0.37954068219771503,,,0.8916554508748318
2020-12-30,HRV,Europe,Croatia,208446.0,1850.0,1194.286,3860.0,65.0,66.571,0.71,0.231,2608.0,638.956,,,7864.0,7864.0,,,,4081657.0,73.726,,,,0.21602836181466697,0.844198993114118,0.38647971957936905,0.3829393620402367,,,0.8761776581426649
2020-12-31,HRV,Europe,Croatia,210837.0,2391.0,1216.857,3920.0,60.0,65.143,0.72,0.235,2524.0,618.376,,,,,,,1105.0,4081657.0,73.726,,,,0.2201116049057531,0.8260902646562766,0.3924887330996495,0.3873319260961661,,,0.8479138627187081
2021-01-01,HRV,Europe,Croatia,212007.0,1170.0,1149.286,3961.0,41.0,59.0,0.67,0.225,2478.0,607.106,,,,,,,1105.0,4081657.0,73.726,,,,0.20788756437109449,0.7481897612133356,0.39659489233850775,0.3894813614560312,,,0.8324360699865411
2021-01-02,HRV,Europe,Croatia,212262.0,255.0,1135.714,4016.0,55.0,57.57100000000001,0.65,0.222,2437.0,597.061,,,,,,,1105.0,4081657.0,73.726,,,,0.205432299862113,0.7300683515731008,0.4021031547320982,0.38994982813702733,,,0.8186406460296096
2021-01-03,HRV,Europe,Croatia,212958.0,696.0,1146.857,4072.0,56.0,57.286,0.69,0.212,2453.0,600.981,,1528.799,12285.0,12285.0,,,1105.0,4081657.0,73.726,12285.0,12285.0,,0.20744814221575145,0.7264542145909685,0.40771156735102654,0.3912284666075113,0.0,,0.8240242261103634
2021-01-04,HRV,Europe,Croatia,213319.0,361.0,1153.286,4126.0,54.0,55.286,0.74,0.212,2453.0,600.981,,,,,,,1036.0,4081657.0,73.726,13041.5,13041.5,,0.20861119081052315,0.7010918498040758,0.4131196795192789,0.3918916684578628,0.00037149930046166067,,0.8240242261103634
2021-01-05,HRV,Europe,Croatia,214390.0,1071.0,1113.429,4179.0,53.0,54.857,0.77,0.209,2390.0,585.547,,,13798.0,13798.0,,,989.0,4081657.0,73.726,13798.0,13798.0,,0.201400796061446,0.6956516225572872,0.4184276414621933,0.39385922851804706,0.0007429986009233213,,0.8028263795423957
2021-01-06,HRV,Europe,Croatia,216286.0,1896.0,1120.0,4223.0,44.0,51.857,0.77,0.192,2264.0,554.677,,,,,,,1334.0,4081657.0,73.726,17200.5,17200.5,,0.2025895333948175,0.6576080753769481,0.4228342513770656,0.397342416075572,0.0024138860692918635,,0.7604306864064603
2021-01-07,HRV,Europe,Croatia,216848.0,562.0,858.7139999999998,4266.0,43.0,49.429,0.73,0.16699999999999998,2284.0,559.577,,,20603.0,20603.0,,,1662.0,4081657.0,73.726,20603.0,20603.0,,0.15532116893167774,0.6268181645256603,0.4271407110665999,0.3983748798980029,0.004084773537660403,,0.7671601615074024
2021-01-08,HRV,Europe,Croatia,217946.0,1098.0,848.429,4304.0,38.0,49.0,0.77,0.16,2251.0,551.492,,,24985.0,24985.0,,4382.0,2130.0,4081657.0,73.726,24985.0,24985.0,,0.15346054444929674,0.6213779372788719,0.4309464196294442,0.4003920423126455,0.006236670344828939,,0.7560565275908478
2021-01-09,HRV,Europe,Croatia,219347.0,1401.0,1012.143,4342.0,38.0,46.57100000000001,0.81,0.161,2084.0,510.577,,,30000.0,30000.0,,5015.0,2689.0,4081657.0,73.726,30000.0,30000.0,,0.18307748917545305,0.5905753452451907,0.4347521281922884,0.402965853371766,0.008699418516428716,,0.6998654104979811
2021-01-10,HRV,Europe,Croatia,219993.0,646.0,1005.0,4368.0,26.0,42.286,0.8,0.154,2131.0,522.092,,1209.964,,,,,2693.0,4081657.0,73.726,31138.25,31138.25,,0.18178527326124327,0.5362364786892729,0.4373560340510767,0.4041526356302898,0.009258386234539073,,0.7156796769851952
2021-01-11,HRV,Europe,Croatia,220223.0,230.0,986.286,4403.0,35.0,39.571,0.79,0.151,2140.0,524.297,,,,,,,2748.0,4081657.0,73.726,32276.5,32276.5,,0.17839978696437628,0.501807068491066,0.4408612919379069,0.40457517420530603,0.009817353952649429,,0.7187079407806191
2021-01-12,HRV,Europe,Croatia,220982.0,759.0,941.714,4446.0,43.0,38.143,0.77,0.142,2048.0,501.757,,,,,,,2802.0,4081657.0,73.726,33414.75,33414.75,,0.1703364175498226,0.4836983400332247,0.4451677516274412,0.4059695515028595,0.010376321670759784,,0.6877523553162853
2021-01-13,HRV,Europe,Croatia,222117.0,1135.0,833.0,4472.0,26.0,35.571,0.74,0.132,1993.0,488.282,,,34553.0,34553.0,,,2479.0,4081657.0,73.726,34553.0,34553.0,,0.15066933636581056,0.4510823389172806,0.4477716574862294,0.4080546875143525,0.010935289388870143,,0.6692462987886945
2021-01-14,HRV,Europe,Croatia,223097.0,980.0,892.7139999999998,4517.0,45.0,35.857,0.73,0.132,1921.0,470.642,,,38000.0,38000.0,,3447.0,2485.0,4081657.0,73.726,38000.0,38000.0,,0.1614719936668214,0.4547091570818063,0.4522784176264397,0.4098550692687695,0.012628029757265844,,0.6450201884253028
2021-01-15,HRV,Europe,Croatia,223812.0,715.0,838.0,4550.0,33.0,35.143,0.72,0.128,1855.0,454.472,,,41532.0,41532.0,,3532.0,2364.0,4081657.0,73.726,41532.0,41532.0,,0.1515738694150964,0.4456547928528856,0.4555833750625939,0.4111686130997981,0.014362511620095438,,0.6228129205921938
2021-01-16,HRV,Europe,Croatia,224575.0,763.0,746.857,4588.0,38.0,35.143,0.73,0.121,1760.0,431.197,,,45906.0,45906.0,,4374.0,2272.0,4081657.0,73.726,45906.0,45906.0,,0.1350854982728846,0.4456547928528856,0.4593890836254382,0.4125703388943084,0.016510479816023133,,0.5908479138627187
2021-01-17,HRV,Europe,Croatia,224954.0,379.0,708.7139999999998,4616.0,28.0,35.429,0.74,0.122,1761.0,431.442,,977.627,,,,,2510.0,4081657.0,73.726,48705.33333333334,48705.33333333334,,0.12818517745310268,0.4492816110174113,0.4621932899349024,0.4132666089809656,0.01788516636604606,,0.5911843876177658
2021-01-18,HRV,Europe,Croatia,225128.0,174.0,700.7139999999998,4655.0,39.0,36.0,0.75,0.123,1742.0,426.787,,,,,,,2747.0,4081657.0,73.726,51504.66666666666,51504.66666666666,,0.12673792457424535,0.4565225661640692,0.4660991487230847,0.41358626859858655,0.019259852916068985,,0.5847913862718708
2021-01-19,HRV,Europe,Croatia,225648.0,520.0,666.571,4684.0,29.0,34.0,0.75,0.119,1713.0,419.682,,,54304.0,54304.0,,,2984.0,4081657.0,73.726,54304.0,54304.0,,0.1205612301938921,0.4311602013771764,0.4690035052578869,0.41454157320297097,0.02063453946609191,,0.5750336473755047
2021-01-20,HRV,Europe,Croatia,226550.0,902.0,633.286,4711.0,27.0,34.143,0.75,0.115,1603.0,392.733,,,,,,,3329.0,4081657.0,73.726,57853.0,54932.83333333334,,0.11453975368479627,0.4329736104594393,0.47170756134201297,0.4161986592667302,0.020943344678835213,,0.5380215343203231
2021-01-21,HRV,Europe,Croatia,227326.0,776.0,604.143,4738.0,27.0,31.571,0.77,0.113,1562.0,382.6880000000001,,,,,,,3343.0,4081657.0,73.726,61402.0,55561.66666666666,,0.10926759235372888,0.4003576093434952,0.4744116174261392,0.4176242676763501,0.02125214989157851,,0.5242261103633916
2021-01-22,HRV,Europe,Croatia,227969.0,643.0,593.857,4770.0,32.0,31.429,0.77,0.113,1518.0,371.908,,,64951.0,,,,3346.0,4081657.0,73.726,64951.0,56190.5,,0.10740678696473804,0.3985568814436258,0.4776164246369554,0.4188055385621564,0.02156095510432181,,0.5094212651413189
2021-01-23,HRV,Europe,Croatia,228568.0,599.0,570.429,4799.0,29.0,30.143,0.78,0.111,1468.0,359.658,,,,,,,2960.0,4081657.0,73.726,66628.66666666669,56819.33333333334,,0.10316850690900434,0.3822488808856538,0.4805207811717577,0.4199059759814377,0.02186976031706512,,0.4925975773889637
