date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized
2021-02-13,HRV,Europe,Croatia,237459.0,379.0,333.286,5299.0,17.0,22.143,0.83,0.06,955.0,233.97400000000002,,,,,,,2643.0,4081657.0,73.726,116688.5,66300.0,50373.5,0.060267770727646185,0.28079942173808287,0.5305958938407611,0.4362398475921731,0.026525492021727184,0.020820715005215127,0.3199865410497981
2021-02-14,HRV,Europe,Croatia,237657.0,198.0,322.143,5318.0,19.0,21.285999999999998,0.85,0.057,943.0,231.03400000000002,,469.70300000000003,,,,,2731.0,4081657.0,73.726,118645.75,67062.5,51575.75,0.05825192837400777,0.2699316484268993,0.5324987481221832,0.4366035981915349,0.026899937780619467,0.021471455379697336,0.31594885598923284
2021-02-15,HRV,Europe,Croatia,237725.0,68.0,321.714,5339.0,21.0,20.143,0.88,0.06,951.0,232.99400000000003,,,120603.0,67825.0,52778.0,,2819.0,4081657.0,73.726,120603.0,67825.0,52778.0,0.05817431943837905,0.2554370569511901,0.5346019028542813,0.43672852263980055,0.027274383539511757,0.022122195754179542,0.3186406460296097
2021-02-16,HRV,Europe,Croatia,237999.0,274.0,320.42900000000003,5357.0,18.0,19.0,0.89,0.06,927.0,227.114,,,,,,,3657.0,4081657.0,73.726,127809.33333333333,74273.0,53536.333333333336,0.057941854444712594,0.24094246547548093,0.5364046069103655,0.4372318946813416,0.030440844199626487,0.02253265790208196,0.3105652759084791
2021-02-17,HRV,Europe,Croatia,238501.0,502.0,309.714,5375.0,18.0,19.570999999999998,0.9,0.057,884.0,216.579,,,,,,,3932.0,4081657.0,73.726,135015.66666666666,80721.0,54294.666666666664,0.05600344012009305,0.24818342062213877,0.5382073109664496,0.43815413104942047,0.03360730485974121,0.022943120049984368,0.29609690444145353
2021-02-18,HRV,Europe,Croatia,238866.0,365.0,308.143,5399.0,24.0,19.429000000000002,0.93,0.057,829.0,203.104,,,142222.0,87169.0,55053.0,,4207.0,4081657.0,73.726,142222.0,87169.0,55053.0,0.05571923583600743,0.24638269272226945,0.5406109163745618,0.4388246813967288,0.036773765519855936,0.02335358219788678,0.2775908479138627
2021-02-19,HRV,Europe,Croatia,239254.0,388.0,310.57099999999997,5407.0,8.0,17.857,0.98,0.057999999999999996,798.0,195.50900000000001,,,,,,,4782.0,4081657.0,73.726,148203.0,92454.5,55748.5,0.05615847708474063,0.22644787399977173,0.5414121181772659,0.43953748560153877,0.03936934985903652,0.02373003462496299,0.2671601615074024
2021-02-20,HRV,Europe,Croatia,239685.0,431.0,318.0,5420.0,13.0,17.285999999999998,1.02,0.059000000000000004,782.0,191.58900000000003,,,,,,,5356.0,4081657.0,73.726,154184.0,97740.0,56444.0,0.057502432289369534,0.21920691885311383,0.5427140711066599,0.44032928614863437,0.0419649341982171,0.024106487052039206,0.2617765814266487
2021-02-21,HRV,Europe,Croatia,239945.0,260.0,326.857,5429.0,9.0,15.857000000000001,1.06,0.06,789.0,193.304,,468.69800000000004,,,,,5931.0,4081657.0,73.726,160165.0,103025.5,57139.5,0.05910472213287447,0.20108550921287902,0.543615423134702,0.44080693845082664,0.044560518537397675,0.024482939479115416,0.2641318977119784
2021-02-22,HRV,Europe,Croatia,240017.0,72.0,327.42900000000003,5449.0,20.0,15.714,1.09,0.06,792.0,194.03900000000002,,,166146.0,108311.0,57835.0,,6506.0,4081657.0,73.726,166146.0,108311.0,57835.0,0.059208200713712765,0.1992721001306162,0.5456184276414622,0.4409392113960491,0.04715610287657826,0.02485939190619163,0.2651413189771198
